class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
face,0.5962878,0.5683817,-1.5235612,0.9964368,0.6464211,0.5045950,-1.4031739,0.9968043,0.6711437,0.5150780,-1.4039459,0.9967219,0.6933289,0.5254441,-1.4038068,0.9963532,0.5794001,0.4879131,-1.4168762,0.9970791,0.5536065,0.4883070,-1.4165795,0.9972157,0.5270866,0.4861111,-1.4172081,0.9971435,0.7066923,0.5816200,-0.7442805,0.9969912,0.4671695,0.5255815,-0.8591765,0.9974513,0.6072467,0.6712424,-1.2709793,0.9943061,0.5336792,0.6523196,-1.2939457,0.9959548,0.7604473,0.9909792,-0.5141595,0.8770698,0.2554621,0.9427165,-0.3997334,0.8785950,0.8852525,1.3292348,-0.8341839,0.1162991,0.1665861,1.3109128,-0.4972818,0.0919179,0.6968958,1.1679908,-1.3848008,0.0563887,0.2898573,1.2756280,-1.1103075,0.0261619,0.6713615,1.2190858,-1.5124280,0.0721404,0.3261004,1.2962582,-1.2313676,0.0386484,0.6547550,1.1629138,-1.4819208,0.0971455,0.3282840,1.2399455,-1.2338740,0.0578862,0.6531724,1.0879194,-1.3921865,0.0822416,0.3248668,1.2343816,-1.1329222,0.0528297,0.6573373,1.9338161,-0.0993369,0.0016468,0.3316846,1.9212003,0.1047675,0.0013714,0.6499641,2.5432389,-0.3380374,0.0109693,0.3081726,2.5052550,-0.3382894,0.0041140,0.6608223,3.2242780,0.2749213,0.0006719,0.3717661,3.1773980,0.0868926,0.0002433,0.6627405,3.3377731,0.2928568,0.0003098,0.3771140,3.2748177,0.0989581,0.0003240,0.6303233,3.4220347,-0.4057491,0.0008340,0.4047901,3.3852906,-0.6317797,0.0012099
face,0.6020628,0.5684605,-1.4845124,0.9960021,0.6515583,0.5065025,-1.3741027,0.9963240,0.6759348,0.5175353,-1.3747742,0.9960830,0.6977272,0.5281736,-1.3747482,0.9957043,0.5850431,0.4879148,-1.3943411,0.9967409,0.5599266,0.4873965,-1.3942685,0.9968560,0.5340385,0.4836832,-1.3949405,0.9968631,0.7106756,0.5837646,-0.7427899,0.9961165,0.4744628,0.5202598,-0.8920302,0.9971806,0.6128101,0.6712878,-1.2483816,0.9936239,0.5398245,0.6503289,-1.2822093,0.9957524,0.7605028,0.9910358,-0.4791237,0.8634216,0.2567158,0.9390310,-0.4417486,0.8758032,0.8821050,1.3516182,-0.6456142,0.1099508,0.1671505,1.3195723,-0.4338203,0.0856805,0.7506366,1.3954451,-1.1896050,0.0523586,0.2783741,1.4374231,-0.9720624,0.0245793,0.7219080,1.4302844,-1.3284028,0.0681586,0.3071159,1.5150113,-1.1031995,0.0372629,0.7055410,1.3740849,-1.3406146,0.0918741,0.3121821,1.4553679,-1.1502275,0.0558920,0.7056193,1.3560643,-1.2178910,0.0780655,0.3089645,1.4263861,-1.0106151,0.0509938,0.6518623,1.9282528,-0.0878771,0.0015664,0.3243828,1.9129137,0.0935327,0.0012954,0.6378268,2.5611923,-0.2922394,0.0103186,0.3111241,2.5270844,-0.2965138,0.0038748,0.6436628,3.2428730,0.3389887,0.0006216,0.3442065,3.2030675,0.1433198,0.0002338,0.6451475,3.3556912,0.3566425,0.0002877,0.3415507,3.3038018,0.1567471,0.0003090,0.6082238,3.4437416,-0.3774598,0.0007871,0.3789936,3.4103684,-0.5938142,0.0011677
face,0.6189936,0.5691633,-1.4739926,0.9952701,0.6681678,0.5101585,-1.3663933,0.9956829,0.6910694,0.5215676,-1.3671415,0.9953198,0.7110024,0.5323759,-1.3672358,0.9948908,0.6000518,0.4884555,-1.3795612,0.9962629,0.5761594,0.4873684,-1.3794937,0.9963973,0.5498179,0.4831148,-1.3801464,0.9964784,0.7203256,0.5873594,-0.7111978,0.9952760,0.4882030,0.5178127,-0.8867567,0.9968831,0.6286353,0.6715757,-1.2378886,0.9926645,0.5562826,0.6501473,-1.2682425,0.9954011,0.7631662,0.9907973,-0.4249957,0.8485702,0.2595030,0.9376051,-0.4537174,0.8698238,0.8832466,1.3587247,-0.6479435,0.1059401,0.1670324,1.3200766,-0.5190567,0.0809606,0.7630081,1.3581053,-1.2147553,0.0493887,0.2773340,1.4296473,-1.1221346,0.0233625,0.7327298,1.3970209,-1.3510394,0.0652941,0.3060831,1.5023766,-1.2574953,0.0361042,0.7183040,1.3436487,-1.3433032,0.0879814,0.3117054,1.4455901,-1.2790279,0.0540814,0.7184780,1.3147424,-1.2346995,0.0749394,0.3082442,1.4122902,-1.1514280,0.0493046,0.6512023,1.9277586,-0.0729908,0.0015224,0.3226696,1.9124100,0.0786629,0.0012484,0.6374815,2.5713785,-0.2775900,0.0100417,0.3086982,2.5388694,-0.3271510,0.0037450,0.6350660,3.2529407,0.3427197,0.0005883,0.3310415,3.2162819,0.0763074,0.0002310,0.6336582,3.3653097,0.3598064,0.0002755,0.3266038,3.3181643,0.0859941,0.0003011,0.5993992,3.4526062,-0.3616694,0.0007666,0.3709891,3.4231248,-0.6793419,0.0011474
face,0.6273257,0.5692192,-1.4616096,0.9946567,0.6763504,0.5116171,-1.3567567,0.9943888,0.6984161,0.5231510,-1.3574822,0.9938048,0.7173590,0.5339548,-1.3576076,0.9927740,0.6073294,0.4884637,-1.3762010,0.9955928,0.5840408,0.4867049,-1.3762338,0.9959241,0.5577940,0.4812034,-1.3770506,0.9960683,0.7240084,0.5881994,-0.7153362,0.9924052,0.4958790,0.5139829,-0.9253691,0.9965942,0.6360463,0.6715695,-1.2302520,0.9917928,0.5625411,0.6493191,-1.2748033,0.9953606,0.7642452,0.9906991,-0.4025481,0.8348356,0.2602825,0.9345635,-0.5689929,0.8772522,0.8836034,1.4014497,-0.5058367,0.0987599,0.1640635,1.3755684,-0.5390383,0.0803261,0.7925739,1.5163850,-1.0920322,0.0457785,0.2717648,1.6306474,-1.1806669,0.0233881,0.7730994,1.5701678,-1.2293900,0.0613048,0.2977370,1.7411715,-1.3311323,0.0366746,0.7571100,1.5157239,-1.2503673,0.0825584,0.3112247,1.6843315,-1.3635590,0.0549073,0.7507426,1.4935858,-1.1264206,0.0704982,0.3076879,1.6430417,-1.2148998,0.0498143,0.6513317,1.9248058,-0.0423273,0.0014459,0.3161002,1.9062177,0.0477750,0.0012019,0.6264866,2.6015027,-0.2572133,0.0093462,0.3045231,2.5591383,-0.3653908,0.0035015,0.6192795,3.2812161,0.3986174,0.0005451,0.3096673,3.2363243,0.0931197,0.0002174,0.6149360,3.3913255,0.4172737,0.0002563,0.2988536,3.3452830,0.1068162,0.0002816,0.5825359,3.4983218,-0.3138866,0.0007255,0.3594233,3.4380813,-0.6910905,0.0010927
face,0.6252302,0.5677969,-1.4888855,0.9946015,0.6734426,0.5114533,-1.3755085,0.9939861,0.6957682,0.5228627,-1.3760834,0.9934390,0.7152930,0.5333821,-1.3760996,0.9919807,0.6057317,0.4878199,-1.4111682,0.9954393,0.5822931,0.4851646,-1.4111291,0.9958991,0.5563356,0.4789872,-1.4120184,0.9960098,0.7233492,0.5878879,-0.7422216,0.9915506,0.4936505,0.5128019,-0.9415251,0.9966617,0.6360412,0.6709210,-1.2577320,0.9917762,0.5617334,0.6471061,-1.3123208,0.9955525,0.7674411,0.9904364,-0.4052483,0.8316002,0.2605140,0.9338056,-0.6029769,0.8856404,0.8944120,1.3999264,-0.5974165,0.0934844,0.1633344,1.4089776,-0.6026021,0.0824355,0.7930371,1.4679822,-1.2250240,0.0437473,0.2673529,1.6974074,-1.2241505,0.0240647,0.7747079,1.5147171,-1.3383158,0.0593314,0.2865917,1.8162476,-1.3525989,0.0377700,0.7537948,1.4614909,-1.3050220,0.0797464,0.3105665,1.7665181,-1.4366785,0.0567097,0.7455112,1.4418095,-1.2420678,0.0682581,0.3079031,1.7211620,-1.2491534,0.0512644,0.6526634,1.9203708,-0.0382020,0.0013758,0.3142485,1.9013689,0.0438963,0.0011603,0.6300955,2.6453462,-0.2370219,0.0087575,0.3080061,2.6004801,-0.4065860,0.0033015,0.6273020,3.3287117,0.4513820,0.0005058,0.3204988,3.2817533,0.0866834,0.0002015,0.6247704,3.4401121,0.4680915,0.0002387,0.3119516,3.3962607,0.1030380,0.0002623,0.5891432,3.5518572,-0.3117302,0.0006809,0.3611481,3.4840319,-0.7546110,0.0010241
face,0.6223107,0.5669917,-1.4921242,0.9945076,0.6706958,0.5113381,-1.3790452,0.9935100,0.6932918,0.5225346,-1.3795766,0.9929866,0.7132227,0.5329564,-1.3795687,0.9911557,0.6040379,0.4872930,-1.4150468,0.9951975,0.5805832,0.4838514,-1.4149537,0.9957867,0.5549489,0.4770277,-1.4158340,0.9958743,0.7225150,0.5876333,-0.7561536,0.9905821,0.4933173,0.5107230,-0.9344254,0.9966308,0.6338507,0.6705139,-1.2636471,0.9917445,0.5597924,0.6450927,-1.3151120,0.9956981,0.7690142,0.9900256,-0.4109409,0.8308437,0.2604799,0.9324052,-0.5942104,0.8934118,0.8944033,1.4125985,-0.5448304,0.0874302,0.1621612,1.4174111,-0.6055788,0.0834609,0.7984561,1.5616283,-1.1836153,0.0408925,0.2653503,1.6977028,-1.2432706,0.0243359,0.7869207,1.6295410,-1.3407357,0.0561275,0.2824373,1.8147418,-1.3789922,0.0383412,0.7610003,1.5817449,-1.3579431,0.0755322,0.3102360,1.7660004,-1.4906313,0.0578695,0.7507602,1.5548280,-1.2230631,0.0648748,0.3086340,1.7211082,-1.2560551,0.0521870,0.6529599,1.9150147,-0.0395435,0.0012906,0.3125402,1.8950919,0.0453669,0.0011007,0.6324426,2.6568670,-0.2229105,0.0080910,0.3085672,2.6140220,-0.3839521,0.0030616,0.6303497,3.3421264,0.4882157,0.0004651,0.3238778,3.2976387,0.1085236,0.0001848,0.6279568,3.4541953,0.5066788,0.0002204,0.3138944,3.4134161,0.1235131,0.0002418,0.5899003,3.5651448,-0.2997590,0.0006296,0.3681101,3.4987383,-0.7262453,0.0009466
face,0.6179944,0.5666231,-1.5728104,0.9948313,0.6657216,0.5101649,-1.4648637,0.9937035,0.6887758,0.5212142,-1.4652512,0.9932927,0.7094020,0.5319135,-1.4651781,0.9913321,0.5988065,0.4865238,-1.4961953,0.9953852,0.5744336,0.4827507,-1.4959800,0.9960185,0.5486941,0.4761816,-1.4968077,0.9960525,0.7205563,0.5870849,-0.8533696,0.9908586,0.4893823,0.5109234,-0.9968999,0.9968433,0.6310657,0.6704895,-1.3444188,0.9921934,0.5566149,0.6450790,-1.3876164,0.9960027,0.7727327,0.9898630,-0.4628052,0.8372185,0.2609155,0.9321511,-0.6580442,0.9021108,0.8948437,1.4156363,-0.5961274,0.0814852,0.1622040,1.4382161,-0.6779712,0.0842070,0.8060282,1.5794851,-1.2351210,0.0383762,0.2672940,1.7168515,-1.2903277,0.0250828,0.8004012,1.6525662,-1.3875269,0.0534148,0.2839028,1.8352388,-1.4688182,0.0395585,0.7712470,1.6089119,-1.3837433,0.0720358,0.3165953,1.7858803,-1.5470903,0.0600567,0.7586690,1.5776616,-1.2659880,0.0620943,0.3171839,1.7393050,-1.3254319,0.0538101,0.6585604,1.9046745,-0.0326281,0.0012159,0.3121593,1.8853207,0.0387183,0.0010499,0.6335372,2.6557791,-0.2101692,0.0074751,0.3094927,2.6180956,-0.3920822,0.0028242,0.6307938,3.3406625,0.5013331,0.0004286,0.3271874,3.3028865,0.1085417,0.0001690,0.6291605,3.4542959,0.5208200,0.0002048,0.3176687,3.4204721,0.1241420,0.0002213,0.5927309,3.5633254,-0.2904858,0.0005862,0.3687015,3.5051472,-0.7434253,0.0008732
face,0.6155221,0.5649700,-1.5392236,0.9951176,0.6644832,0.5077221,-1.4335787,0.9938792,0.6883651,0.5187814,-1.4340121,0.9935668,0.7081215,0.5298694,-1.4339870,0.9915527,0.5983480,0.4840619,-1.4617269,0.9955215,0.5741310,0.4795733,-1.4615523,0.9961920,0.5472647,0.4735481,-1.4623511,0.9961734,0.7193781,0.5865883,-0.8366808,0.9911816,0.4872218,0.5103492,-0.9613940,0.9969889,0.6285578,0.6697647,-1.3145632,0.9926075,0.5535177,0.6440189,-1.3538150,0.9962512,0.7726571,0.9910717,-0.4653349,0.8444428,0.2609943,0.9320186,-0.6199096,0.9093930,0.8933649,1.4146324,-0.5456820,0.0762055,0.1622207,1.4394357,-0.6772245,0.0835550,0.8136808,1.6143728,-1.1212274,0.0358735,0.2679477,1.7007517,-1.3322544,0.0248597,0.8152661,1.7023803,-1.2756965,0.0505656,0.2843482,1.8165584,-1.5245645,0.0394572,0.7828808,1.6633438,-1.3243140,0.0684283,0.3193485,1.7679219,-1.5884588,0.0602075,0.7686008,1.6255164,-1.1699450,0.0593129,0.3206668,1.7222875,-1.3775897,0.0539015,0.6592188,1.8998389,-0.0344580,0.0011500,0.3113638,1.8821112,0.0405980,0.0010014,0.6368255,2.6546957,-0.2074929,0.0068830,0.3151656,2.6214685,-0.3910826,0.0026022,0.6367687,3.3394206,0.4978179,0.0003936,0.3285362,3.3072615,0.1189021,0.0001545,0.6371190,3.4532881,0.5175958,0.0001892,0.3207082,3.4254215,0.1346041,0.0002028,0.5942804,3.5616469,-0.2890211,0.0005408,0.3756155,3.5090435,-0.7135351,0.0008025
face,0.5698201,0.5658003,-1.4054973,0.9955353,0.6180633,0.5071552,-1.3141887,0.9943733,0.6413948,0.5181293,-1.3145101,0.9941089,0.6621156,0.5294054,-1.3144892,0.9922422,0.5487279,0.4840168,-1.3217438,0.9958732,0.5207579,0.4795776,-1.3212680,0.9965013,0.4961157,0.4739249,-1.3218291,0.9964659,0.6941479,0.5863620,-0.7858079,0.9919353,0.4588841,0.5130699,-0.8035504,0.9972320,0.5991960,0.6712276,-1.2071264,0.9932384,0.5140823,0.6459549,-1.2162108,0.9965674,0.7725777,0.9968600,-0.4605393,0.8558587,0.2617188,0.9401259,-0.5484576,0.9168190,0.8979688,1.4400982,-0.7813427,0.0732284,0.1633437,1.4478250,-0.6734842,0.0807084,0.8071274,1.5668240,-1.5009968,0.0351294,0.2560518,1.7469176,-1.3770761,0.0241451,0.8053250,1.6335881,-1.6780510,0.0504752,0.2561137,1.8698205,-1.5632739,0.0387683,0.7749404,1.5895417,-1.6738501,0.0688403,0.3025151,1.8372043,-1.6105570,0.0594853,0.7609723,1.5606773,-1.5317628,0.0597239,0.3105795,1.7887378,-1.4223149,0.0533644,0.6627489,1.9099337,-0.0361158,0.0010966,0.3120843,1.8959178,0.0426951,0.0009612,0.6453834,2.6773953,-0.1855938,0.0063797,0.3279992,2.6526601,-0.2671771,0.0024183,0.6481550,3.3598745,0.4952664,0.0003641,0.3367774,3.3389573,0.1801818,0.0001416,0.6528002,3.4737077,0.5145054,0.0001761,0.3278238,3.4562263,0.1926349,0.0001864,0.5955182,3.5791669,-0.2760483,0.0005040,0.3910401,3.5434570,-0.6338176,0.0007400
face,0.5552465,0.5661947,-1.3796387,0.9959039,0.6026789,0.5065978,-1.2878937,0.9948042,0.6260136,0.5174644,-1.2882469,0.9945850,0.6470185,0.5288684,-1.2882493,0.9928466,0.5322418,0.4839688,-1.2954395,0.9961783,0.5034845,0.4795814,-1.2949836,0.9967715,0.4791331,0.4742284,-1.2955474,0.9967197,0.6835268,0.5861774,-0.7634271,0.9925968,0.4464212,0.5153301,-0.7774507,0.9974433,0.5882141,0.6722582,-1.1819910,0.9937949,0.5008464,0.6473287,-1.1908160,0.9968457,0.7725393,1.0005982,-0.4570139,0.8657978,0.2620769,0.9465061,-0.5224715,0.9233695,0.9011871,1.4481624,-0.8014189,0.0704756,0.1638961,1.4517947,-0.6720003,0.0783196,0.8043865,1.5564916,-1.5087755,0.0342777,0.2508680,1.7548747,-1.3649054,0.0234159,0.8006861,1.6155331,-1.6831106,0.0500061,0.2478136,1.8778564,-1.5460752,0.0379309,0.7703550,1.5709466,-1.6780792,0.0686292,0.2956018,1.8469557,-1.5901493,0.0584682,0.7568187,1.5468872,-1.5384895,0.0596191,0.3054433,1.7984271,-1.4086267,0.0525769,0.6663999,1.9173138,-0.0378330,0.0010498,0.3133977,1.9060304,0.0446926,0.0009258,0.6531085,2.6880050,-0.1744180,0.0059317,0.3373749,2.6663029,-0.2326863,0.0022566,0.6587697,3.3695145,0.5001441,0.0003380,0.3453668,3.3522677,0.2109237,0.0001303,0.6651639,3.4834974,0.5193620,0.0001643,0.3358720,3.4688442,0.2236472,0.0001719,0.6010628,3.5873053,-0.2635242,0.0004712,0.4040299,3.5574472,-0.5979768,0.0006852
face,0.5218237,0.5650864,-1.2869265,0.9962407,0.5653189,0.5025689,-1.1966450,0.9951977,0.5882277,0.5112004,-1.1971900,0.9950293,0.6071276,0.5208085,-1.1974968,0.9934281,0.4910418,0.4838898,-1.2048593,0.9964367,0.4646866,0.4798974,-1.2041943,0.9970036,0.4434804,0.4763376,-1.2047606,0.9969357,0.6440096,0.5789525,-0.6764060,0.9932252,0.4187077,0.5241259,-0.6868042,0.9976134,0.5661153,0.6708329,-1.0914657,0.9943222,0.4751585,0.6476932,-1.0977156,0.9970882,0.7681434,1.0005547,-0.3959374,0.8768358,0.2474951,0.9633778,-0.4507141,0.9293618,0.8942259,1.4442576,-0.5695042,0.0665608,0.1556973,1.4730542,-0.5680693,0.0789401,0.8077779,1.6903855,-1.1119626,0.0318906,0.2415330,1.7758954,-1.2649240,0.0226501,0.8164627,1.8061261,-1.2727832,0.0466545,0.2389951,1.9029119,-1.4498214,0.0364245,0.7692779,1.7804242,-1.3207873,0.0644518,0.2879373,1.8779414,-1.5168028,0.0564159,0.7559510,1.7306561,-1.1598624,0.0563620,0.2967425,1.8240415,-1.3184462,0.0509378,0.6676253,1.9180621,-0.0501518,0.0010029,0.3128568,1.9110225,0.0571580,0.0008846,0.6590387,2.6856532,-0.1781602,0.0054590,0.3377361,2.6701896,-0.0874490,0.0020743,0.6651035,3.3675444,0.4971087,0.0003145,0.3454513,3.3557923,0.3346157,0.0001197,0.6735616,3.4831972,0.5157049,0.0001546,0.3362309,3.4757130,0.3501892,0.0001592,0.6038071,3.5851824,-0.2648260,0.0004365,0.4068863,3.5607808,-0.4553179,0.0006328
face,0.5036010,0.5649351,-1.3111653,0.9964624,0.5406435,0.5003043,-1.2128193,0.9955280,0.5643547,0.5067332,-1.2133564,0.9953917,0.5831694,0.5134930,-1.2132832,0.9939238,0.4662759,0.4852220,-1.2158611,0.9966313,0.4418793,0.4842111,-1.2153209,0.9971438,0.4225825,0.4852356,-1.2159076,0.9970513,0.6144589,0.5693609,-0.6508240,0.9938056,0.3940511,0.5386922,-0.6384247,0.9976973,0.5525011,0.6694291,-1.1027501,0.9947279,0.4612385,0.6488628,-1.1042590,0.9972271,0.7640003,0.9975640,-0.4030708,0.8851748,0.2360881,0.9710054,-0.3653376,0.9280187,0.8830807,1.4184139,-1.0757678,0.0808580,0.1554675,1.4706271,-0.9287552,0.0806126,0.6284178,1.1474845,-1.8577513,0.0600015,0.2684148,1.5188628,-2.0588257,0.0268563,0.6807678,1.2448169,-2.0454316,0.0762625,0.2874399,1.5649354,-2.2908006,0.0414965,0.6617271,1.1839241,-1.9806143,0.0984395,0.3157806,1.5073245,-2.2706063,0.0628769,0.6088954,1.0484957,-1.8594097,0.0854260,0.3213962,1.4946395,-2.0911345,0.0566648,0.6686243,1.9172344,-0.0617201,0.0011990,0.3132107,1.9121631,0.0684590,0.0010258,0.6668545,2.6847560,-0.1160178,0.0061630,0.3459601,2.6693063,-0.1589421,0.0023337,0.6874028,3.3642843,0.5330688,0.0003279,0.3704806,3.3521492,0.2820984,0.0001217,0.6958950,3.4746306,0.5470954,0.0001650,0.3682807,3.4673800,0.2972261,0.0001628,0.6358596,3.5816503,-0.2579436,0.0004582,0.4268266,3.5532961,-0.5144984,0.0006599
face,0.4949079,0.5647956,-1.2936471,0.9965681,0.5326163,0.4990422,-1.1997211,0.9957572,0.5564397,0.5045199,-1.2002391,0.9956458,0.5751697,0.5104604,-1.2001594,0.9943036,0.4578947,0.4858417,-1.1999962,0.9967370,0.4335583,0.4862580,-1.1995183,0.9971940,0.4144499,0.4890368,-1.2000949,0.9970828,0.6078490,0.5666932,-0.6470309,0.9942749,0.3864075,0.5434116,-0.6332870,0.9976809,0.5438108,0.6683208,-1.0879425,0.9949873,0.4528387,0.6492667,-1.0867851,0.9972496,0.7587463,0.9953299,-0.4051235,0.8903028,0.2321221,0.9711149,-0.3333748,0.9237334,0.8700984,1.3916605,-1.0584339,0.0937369,0.1555323,1.4410869,-0.8458053,0.0787499,0.5905617,1.0569559,-1.7063282,0.0800302,0.2701418,1.4486103,-1.8203719,0.0278998,0.6228767,1.1288141,-1.8661505,0.0962629,0.2895466,1.4850830,-2.0136428,0.0428053,0.5749115,0.9575711,-1.7946297,0.1217696,0.3151805,1.4371719,-1.9921989,0.0642882,0.5713869,0.9548470,-1.7003415,0.1051233,0.3205707,1.4262745,-1.8470666,0.0579902,0.6688324,1.9172574,-0.0702813,0.0014653,0.3169877,1.9154345,0.0765722,0.0011974,0.6720660,2.6839914,-0.0893767,0.0072723,0.3555789,2.6650081,-0.0762992,0.0026117,0.6990410,3.3583152,0.5467384,0.0003900,0.3892616,3.3486149,0.3526468,0.0001330,0.7078301,3.4642355,0.5633417,0.0002002,0.3900616,3.4569139,0.3672161,0.0001811,0.6506347,3.5743818,-0.2189017,0.0005421,0.4399179,3.5457983,-0.4109492,0.0007408
face,0.4696234,0.5639786,-1.3150054,0.9966930,0.5039269,0.4945929,-1.2110417,0.9959547,0.5291019,0.4968489,-1.2116660,0.9958951,0.5513905,0.4995025,-1.2119370,0.9946406,0.4297643,0.4868923,-1.2255218,0.9968190,0.4079336,0.4902720,-1.2250851,0.9972633,0.3886452,0.4970761,-1.2257857,0.9971063,0.5844995,0.5520639,-0.7019526,0.9947032,0.3671260,0.5525760,-0.6826496,0.9976752,0.5282817,0.6653434,-1.0980332,0.9952596,0.4348122,0.6500743,-1.1213698,0.9972771,0.7564327,0.9912831,-0.4530385,0.8974037,0.2302901,0.9727505,-0.3792546,0.9240733,0.8750898,1.3614329,-0.9830815,0.0959270,0.1571325,1.4401137,-0.8136448,0.0754144,0.6548173,1.1823299,-1.6860840,0.0786518,0.2629657,1.4983205,-1.8257107,0.0269000,0.6512189,1.2914474,-1.8602374,0.0959879,0.2764619,1.5600759,-2.0402288,0.0416844,0.6120989,1.1752042,-1.8390089,0.1228466,0.3014170,1.5132293,-2.0475936,0.0627604,0.5750571,1.1032804,-1.7027152,0.1057779,0.3069116,1.4889226,-1.8662331,0.0566097,0.6727809,1.9163322,-0.0759142,0.0015061,0.3225069,1.9159635,0.0819888,0.0012199,0.6781434,2.6778989,-0.0355374,0.0074983,0.3627955,2.6633291,-0.0148430,0.0026300,0.7053577,3.3430045,0.6526920,0.0004143,0.3970348,3.3405921,0.4666538,0.0001362,0.7147858,3.4497154,0.6778995,0.0002116,0.3991295,3.4466169,0.4869283,0.0001869,0.6561414,3.5540478,-0.0879065,0.0005664,0.4471236,3.5374680,-0.2913031,0.0007481
face,0.4432151,0.5637261,-1.2956166,0.9963486,0.4792445,0.4925599,-1.2146308,0.9957058,0.5061661,0.4932936,-1.2152792,0.9957796,0.5313047,0.4949971,-1.2155929,0.9945403,0.4065420,0.4889466,-1.2029260,0.9964063,0.3858671,0.4950018,-1.2027128,0.9968899,0.3671002,0.5039480,-1.2032751,0.9965517,0.5705849,0.5463177,-0.7103266,0.9948431,0.3542782,0.5589345,-0.6291147,0.9970753,0.5077416,0.6634547,-1.1015594,0.9949445,0.4149070,0.6511663,-1.0836556,0.9964138,0.7495545,0.9875586,-0.5002629,0.8978836,0.2313801,0.9731275,-0.2625220,0.9146107,0.8756571,1.3245642,-0.9755653,0.0994566,0.1630871,1.4263632,-0.5080129,0.0711376,0.6468822,1.1480130,-1.6140696,0.0758131,0.2627688,1.3978601,-1.3369304,0.0257597,0.6709673,1.2832792,-1.7833735,0.0930969,0.2765122,1.4258516,-1.4857137,0.0402435,0.6385385,1.2196268,-1.7140539,0.1199557,0.2943384,1.3816875,-1.4668722,0.0605406,0.6139375,1.1939919,-1.6800724,0.1029214,0.2980197,1.3677632,-1.3611658,0.0545019,0.6751601,1.9266715,-0.1292375,0.0015309,0.3361290,1.9245603,0.1344287,0.0012225,0.6785170,2.6674321,-0.0595426,0.0083358,0.3735164,2.6582124,0.1360563,0.0029057,0.7093812,3.3325837,0.6090912,0.0005043,0.4122247,3.3244617,0.6096631,0.0001689,0.7257522,3.4436841,0.6350016,0.0002414,0.4193572,3.4244239,0.6304575,0.0002447,0.6565588,3.5260174,-0.1023428,0.0006313,0.4459860,3.5301044,-0.0826598,0.0008618
face,0.4393060,0.5657825,-1.3139729,0.9961492,0.4772314,0.4925705,-1.2210252,0.9957111,0.5041448,0.4933306,-1.2215924,0.9958349,0.5291625,0.4952796,-1.2219377,0.9946896,0.4030514,0.4929828,-1.2216963,0.9962677,0.3822051,0.5006268,-1.2214212,0.9966701,0.3627700,0.5102379,-1.2219830,0.9962395,0.5692963,0.5470246,-0.7477083,0.9951075,0.3499264,0.5648090,-0.6210896,0.9967164,0.5036158,0.6638933,-1.1045852,0.9948292,0.4106182,0.6568361,-1.1035886,0.9959523,0.7459642,0.9860958,-0.5955535,0.8991056,0.2322168,0.9731491,-0.2212849,0.9030820,0.8465284,1.3353155,-1.2347558,0.1181968,0.1632391,1.4197547,-0.5368022,0.0676784,0.5919063,1.0530258,-1.7376782,0.0939185,0.2642848,1.3792957,-1.4023156,0.0258003,0.5804693,1.0787587,-1.8657885,0.1101229,0.2811617,1.3968053,-1.5551205,0.0399977,0.5739526,1.0292424,-1.7758017,0.1398137,0.2944723,1.3569953,-1.5252721,0.0597604,0.5673150,0.9733184,-1.7244173,0.1183207,0.2984180,1.3512715,-1.4254086,0.0537341,0.6768112,1.9376025,-0.1490342,0.0018585,0.3411986,1.9376404,0.1542208,0.0014089,0.6817183,2.6678870,-0.0827095,0.0100421,0.3795834,2.6557772,0.0967241,0.0034406,0.7159318,3.3347299,0.6023308,0.0006285,0.4232008,3.3238013,0.5802719,0.0002018,0.7344624,3.4465463,0.6276681,0.0003025,0.4321233,3.4238241,0.6014591,0.0003072,0.6615743,3.5262783,-0.1260501,0.0007459,0.4526386,3.5292184,-0.1388305,0.0010635
